preCount,fCount,sCount,temperature,weatherType,wind,humidity,barometer,visibility,crash,crime,parkEvent,count
4.0, 11.0, 7.0, 9.0, 5.0, 13.0, 0.59, 1016.0, 16.0, 0.0, 0.0, 0.0, 34.0
34.0, 8.0, 28.0, 9.0, 5.0, 13.0, 0.59, 1016.0, 16.0, 0.0, 0.0, 0.0, 14.0
14.0, 20.0, 53.0, 9.0, 5.0, 13.0, 0.59, 1016.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 17.0, 9.0, 5.0, 13.0, 0.59, 1016.0, 16.0, 0.0, 0.0, 0.0, 19.0
19.0, 10.0, 23.0, 9.0, 5.0, 13.0, 0.59, 1016.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 33.0, 8.0, 5.0, 13.0, 0.61, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 4.0, 28.0, 8.0, 5.0, 13.0, 0.61, 1015.0, 16.0, 0.0, 0.0, 0.0, 4.0
4.0, 15.0, 5.0, 8.0, 5.0, 13.0, 0.61, 1015.0, 16.0, 0.0, 0.0, 0.0, 6.0
6.0, 9.0, 40.0, 8.0, 5.0, 13.0, 0.61, 1015.0, 16.0, 0.0, 0.0, 0.0, 18.0
18.0, 18.0, 0.0, 8.0, 5.0, 13.0, 0.61, 1015.0, 16.0, 0.0, 0.0, 0.0, 5.0
5.0, 0.0, 47.0, 8.0, 5.0, 13.0, 0.61, 1015.0, 16.0, 0.0, 0.0, 0.0, 5.0
5.0, 5.0, 11.0, 6.0, 6.0, 19.0, 0.71, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 7.0, 40.0, 6.0, 6.0, 19.0, 0.71, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 26.0, 6.0, 6.0, 19.0, 0.71, 1015.0, 16.0, 0.0, 0.0, 0.0, 3.0
3.0, 9.0, 22.0, 6.0, 6.0, 19.0, 0.71, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 6.0, 6.0, 19.0, 0.71, 1015.0, 16.0, 0.0, 0.0, 0.0, 5.0
5.0, 5.0, 0.0, 6.0, 6.0, 19.0, 0.71, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 21.0, 6.0, 6.0, 9.0, 0.82, 1016.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 36.0, 6.0, 6.0, 9.0, 0.82, 1016.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 21.0, 6.0, 6.0, 9.0, 0.82, 1016.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 6.0, 6.0, 9.0, 0.82, 1016.0, 5.0, 0.0, 0.0, 0.0, 4.0
4.0, 13.0, 13.0, 6.0, 6.0, 9.0, 0.82, 1016.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 26.0, 6.0, 6.0, 9.0, 0.82, 1016.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 3.0, 5.0, 6.0, 15.0, 0.89, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 16.0, 5.0, 6.0, 15.0, 0.89, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 25.0, 5.0, 6.0, 15.0, 0.89, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 26.0, 5.0, 6.0, 15.0, 0.89, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 10.0, 5.0, 6.0, 15.0, 0.89, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 4.0, 0.0, 5.0, 6.0, 15.0, 0.89, 1014.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 11.0, 4.0, 6.0, 15.0, 0.89, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 6.0, 4.0, 6.0, 15.0, 0.89, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 24.0, 4.0, 6.0, 15.0, 0.89, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 4.0, 6.0, 15.0, 0.89, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 15.0, 0.89, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 23.0, 4.0, 6.0, 15.0, 0.89, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 13.0, 4.0, 6.0, 19.0, 0.89, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 9.0, 4.0, 6.0, 19.0, 0.89, 1013.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 15.0, 0.93, 1012.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 21.0, 4.0, 6.0, 15.0, 0.93, 1012.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 22.0, 0.89, 1012.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 22.0, 0.89, 1012.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 24.0, 0.93, 1012.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 24.0, 0.93, 1012.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 7.0, 4.0, 6.0, 24.0, 0.93, 1011.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 24.0, 4.0, 6.0, 24.0, 0.93, 1011.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 18.0, 4.0, 6.0, 19.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 19.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 20.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 20.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 20.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 20.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 20.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 20.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 17.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 17.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 17.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 17.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 20.0, 0.89, 1009.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 20.0, 0.89, 1009.0, 6.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 19.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 19.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 19.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 19.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 17.0, 0.93, 1009.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 17.0, 0.93, 1009.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 15.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 15.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 15.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 15.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 0.0, 4.0, 6.0, 15.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 15.0, 0.93, 1010.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 13.0, 4.0, 6.0, 17.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 5.0, 4.0, 6.0, 17.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 4.0, 6.0, 17.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 21.0, 0.0, 4.0, 6.0, 17.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 6.0, 17.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 5.0
5.0, 12.0, 21.0, 4.0, 6.0, 17.0, 0.93, 1011.0, 8.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 4.0, 5.0, 13.0, 0.93, 1011.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 4.0, 5.0, 13.0, 0.93, 1011.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 17.0, 4.0, 5.0, 13.0, 0.93, 1011.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 26.0, 4.0, 5.0, 13.0, 0.93, 1011.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 10.0, 4.0, 5.0, 13.0, 0.93, 1011.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 31.0, 4.0, 5.0, 13.0, 0.93, 1011.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 24.0, 4.0, 2.0, 22.0, 0.8, 1010.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 6.0, 4.0, 2.0, 22.0, 0.8, 1010.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 13.0, 4.0, 2.0, 22.0, 0.8, 1010.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 26.0, 4.0, 2.0, 22.0, 0.8, 1010.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 43.0, 4.0, 2.0, 22.0, 0.8, 1010.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 4.0, 2.0, 22.0, 0.8, 1010.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 38.0, 5.0, 5.0, 11.0, 0.74, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 37.0, 5.0, 5.0, 11.0, 0.74, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 44.0, 5.0, 5.0, 11.0, 0.74, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 3.0, 35.0, 5.0, 5.0, 11.0, 0.74, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 32.0, 5.0, 5.0, 11.0, 0.74, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 48.0, 5.0, 5.0, 11.0, 0.74, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 48.0, 6.0, 5.0, 22.0, 0.65, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 36.0, 6.0, 5.0, 22.0, 0.65, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 43.0, 6.0, 5.0, 22.0, 0.65, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 32.0, 6.0, 5.0, 22.0, 0.65, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 6.0, 16.0, 6.0, 5.0, 22.0, 0.65, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 5.0, 6.0, 5.0, 22.0, 0.65, 1012.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 44.0, 6.0, 5.0, 11.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 62.0, 6.0, 5.0, 11.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 26.0, 6.0, 5.0, 11.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 11.0, 6.0, 5.0, 11.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 34.0, 6.0, 5.0, 11.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 23.0, 6.0, 5.0, 11.0, 0.6, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 18.0, 6.0, 5.0, 28.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 24.0, 6.0, 5.0, 28.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 43.0, 6.0, 5.0, 28.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 42.0, 6.0, 5.0, 28.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 34.0, 6.0, 5.0, 28.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 9.0, 6.0, 5.0, 28.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 6.0, 31.0, 6.0, 5.0, 20.0, 0.51, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 16.0, 6.0, 5.0, 20.0, 0.51, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 40.0, 6.0, 5.0, 20.0, 0.51, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 42.0, 6.0, 5.0, 20.0, 0.51, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 38.0, 6.0, 5.0, 20.0, 0.51, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 50.0, 6.0, 5.0, 20.0, 0.51, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 15.0, 30.0, 6.0, 2.0, 26.0, 0.47, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 44.0, 6.0, 2.0, 26.0, 0.47, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 39.0, 6.0, 2.0, 26.0, 0.47, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 25.0, 6.0, 2.0, 26.0, 0.47, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 40.0, 6.0, 2.0, 26.0, 0.47, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 9.0, 6.0, 2.0, 26.0, 0.47, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 0.0, 6.0, 5.0, 33.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 33.0, 6.0, 5.0, 33.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 13.0, 42.0, 6.0, 5.0, 33.0, 0.53, 1013.0, 16.0, 1.0, 0.0, 0.0, 0.0
0.0, 4.0, 41.0, 6.0, 5.0, 33.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 31.0, 6.0, 5.0, 33.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 0.0, 6.0, 5.0, 33.0, 0.53, 1013.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 14.0, 42.0, 3.0, 5.0, 37.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 2.0, 17.0, 3.0, 5.0, 37.0, 0.7, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 12.0, 37.0, 3.0, 5.0, 32.0, 0.73, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 3.0, 5.0, 32.0, 0.73, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 17.0, 21.0, 3.0, 5.0, 32.0, 0.73, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 3.0, 5.0, 32.0, 0.73, 1014.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 18.0, 21.0, 2.0, 3.0, 33.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 14.0, 2.0, 3.0, 33.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 2.0
2.0, 8.0, 52.0, 2.0, 3.0, 33.0, 0.75, 1015.0, 16.0, 1.0, 0.0, 0.0, 0.0
0.0, 7.0, 0.0, 2.0, 3.0, 33.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 27.0, 2.0, 3.0, 33.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 11.0, 22.0, 2.0, 3.0, 33.0, 0.75, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 32.0, 2.0, 3.0, 32.0, 0.73, 1015.0, 16.0, 0.0, 0.0, 0.0, 6.0
6.0, 12.0, 18.0, 2.0, 3.0, 32.0, 0.73, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 7.0, 0.0, 2.0, 3.0, 32.0, 0.73, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 8.0, 44.0, 2.0, 3.0, 32.0, 0.73, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 2.0, 3.0, 32.0, 0.73, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 11.0, 19.0, 2.0, 3.0, 32.0, 0.73, 1015.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 7.0, 10.0, 2.0, 3.0, 24.0, 0.75, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 20.0, 47.0, 2.0, 3.0, 24.0, 0.75, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 2.0, 3.0, 24.0, 0.75, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 7.0, 26.0, 2.0, 3.0, 24.0, 0.75, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 5.0, 18.0, 2.0, 3.0, 24.0, 0.75, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 16.0, 24.0, 2.0, 3.0, 24.0, 0.75, 1017.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 38.0, 2.0, 5.0, 22.0, 0.72, 1018.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 3.0, 18.0, 2.0, 5.0, 22.0, 0.72, 1018.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 17.0, 25.0, 2.0, 5.0, 22.0, 0.7, 1018.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 40.0, 2.0, 5.0, 22.0, 0.7, 1018.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 27.0, 2.0, 5.0, 22.0, 0.7, 1018.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 42.0, 1.0, 5.0, 28.0, 0.7, 1019.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 13.0, 1.0, 5.0, 28.0, 0.7, 1019.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 1.0, 5.0, 28.0, 0.7, 1019.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 1.0, 5.0, 28.0, 0.7, 1019.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 6.0, 1.0, 5.0, 28.0, 0.7, 1019.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, 1.0, 5.0, 28.0, 0.7, 1019.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 30.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 28.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 5.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 21.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 2.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 15.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 26.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 1.0, 5.0, 19.0, 0.66, 1020.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 31.0, 0.0, 5.0, 24.0, 0.66, 1021.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 27.0, 0.0, 5.0, 24.0, 0.66, 1021.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 5.0, 24.0, 0.66, 1021.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 9.0, 0.0, 5.0, 24.0, 0.66, 1021.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 20.0, -1.0, 3.0, 20.0, 0.73, 1022.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -1.0, 3.0, 20.0, 0.73, 1022.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, -1.0, 3.0, 20.0, 0.73, 1022.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 18.0, -1.0, 3.0, 20.0, 0.73, 1022.0, 14.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -2.0, 3.0, 24.0, 0.82, 1021.0, 3.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 17.0, -2.0, 3.0, 24.0, 0.82, 1021.0, 3.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 6.0, -1.0, 3.0, 22.0, 0.75, 1022.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -1.0, 3.0, 22.0, 0.75, 1022.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -1.0, 3.0, 22.0, 0.75, 1022.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -1.0, 3.0, 22.0, 0.75, 1022.0, 5.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -2.0, 5.0, 24.0, 0.47, 1023.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -2.0, 5.0, 24.0, 0.47, 1023.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -2.0, 5.0, 24.0, 0.47, 1023.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -2.0, 5.0, 24.0, 0.47, 1023.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -2.0, 5.0, 24.0, 0.47, 1023.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -2.0, 5.0, 24.0, 0.47, 1023.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -3.0, 2.0, 30.0, 0.45, 1024.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -3.0, 2.0, 30.0, 0.45, 1024.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -3.0, 2.0, 30.0, 0.45, 1024.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -3.0, 2.0, 30.0, 0.45, 1024.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -3.0, 2.0, 30.0, 0.45, 1024.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -3.0, 2.0, 30.0, 0.45, 1024.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -4.0, 2.0, 26.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -4.0, 2.0, 26.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -4.0, 2.0, 26.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -4.0, 2.0, 26.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -4.0, 2.0, 26.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, -4.0, 5.0, 17.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -4.0, 5.0, 17.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 4.0, -4.0, 5.0, 17.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 19.0, -4.0, 5.0, 17.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 21.0, -4.0, 5.0, 17.0, 0.44, 1025.0, 16.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, -4.0, 5.0, 22.0, 0.46, 1026.0, 16.0, 0.0, 0.0, 0.0, 0.0
